id,EAP,HPL,MWS
id21330,0.76,0,0.24
id21337,0.12,0.52,0.36
id21339,0.66,0.28,0.06
id21348,0.64,0.02,0.34
id21350,0.4,0.3,0.3
id21361,0.64,0.14,0.22
id21364,0.5,0.2,0.3
id21371,0.34,0.34,0.32
id21373,0.66,0.18,0.16
id21376,0.46,0.24,0.3
id21377,0.32,0.36,0.32
id21378,0.22,0.36,0.42
id21379,0.58,0.22,0.2
id21380,0.44,0.28,0.28
id21383,0.56,0.26,0.18
id21385,0.26,0.4,0.34
id21387,0.2,0.58,0.22
id21388,0.28,0.52,0.2
id21390,0.3,0.22,0.48
id21399,0.4,0.4,0.2
id21401,0.34,0.42,0.24
id21403,0.4,0.22,0.38
id21411,0.34,0.26,0.4
id21415,0.72,0.08,0.2
id21416,0.14,0.08,0.78
id21417,0.46,0.2,0.34
id21418,0.66,0.08,0.26
id21422,0.44,0.06,0.5
id21433,0.54,0.26,0.2
id21434,0.38,0.3,0.32
id21440,0.56,0.18,0.26
id21441,0.36,0.48,0.16
id21444,0.32,0.24,0.44
id21450,0.5,0.3,0.2
id21452,0.54,0.26,0.2
id21455,0.26,0.38,0.36
id21462,0.2,0.2,0.6
id21463,0.08,0.4,0.52
id21465,0.38,0.08,0.54
id21470,0.58,0.22,0.2
id21474,0.44,0.34,0.22
id21475,0.3,0.22,0.48
id21479,0.42,0.22,0.36
id21483,0.3,0.1,0.6
id21487,0.5,0.22,0.28
id21492,0.66,0.14,0.2
id21493,0.18,0.3,0.52
id21494,0.36,0.26,0.38
id21495,0.42,0.2,0.38
id21499,0.32,0.36,0.32
id21501,0.42,0.2,0.38
id21510,0.44,0.18,0.38
id21511,0.62,0.24,0.14
id21513,0.56,0.3,0.14
id21525,0.34,0.22,0.44
id21526,0.52,0.26,0.22
id21528,0.64,0.12,0.24
id21532,0.58,0.18,0.24
id21543,0.42,0.36,0.22
id21546,0.1,0.08,0.82
id21548,0.32,0.4,0.28
id21549,0.42,0.12,0.46
id21552,0.5,0.2,0.3
id21553,0.6,0.18,0.22
id21558,0.48,0.22,0.3
id21563,0.78,0.1,0.12
id21581,0.36,0.06,0.58
id21583,0.2,0.58,0.22
id21584,0.44,0.28,0.28
id21587,0.32,0.32,0.36
id21589,0.68,0.08,0.24
id21593,0.78,0.06,0.16
id21597,0.68,0.14,0.18
id21599,0.3,0.16,0.54
id21600,0.48,0.2,0.32
id21603,0.88,0.06,0.06
id21604,0.52,0.2,0.28
id21615,0.52,0.18,0.3
id21621,0.3,0.08,0.62
id21625,0.36,0.46,0.18
id21633,0.68,0.2,0.12
id21635,0.5,0.22,0.28
id21638,0.3,0.24,0.46
id21639,0.42,0.32,0.26
id21647,0.8,0.12,0.08
id21648,0.44,0.36,0.2
id21649,0.54,0.12,0.34
id21655,0.28,0.36,0.36
id21656,0.38,0.32,0.3
id21657,0.68,0.24,0.08
id21658,0.54,0.18,0.28
id21665,0.6,0.3,0.1
id21670,0.4,0.5,0.1
id21685,0.5,0.34,0.16
id21687,0.34,0.3,0.36
id21688,0.38,0.2,0.42
id21689,0.62,0.28,0.1
id21692,0.6,0.34,0.06
id21696,0.9,0.1,0
id21697,0.28,0.28,0.44
id21698,0.36,0.28,0.36
id21708,0.66,0.16,0.18
id21712,0.56,0.2,0.24
id21717,0.62,0.14,0.24
id21720,0.5,0.08,0.42
id21722,0.44,0.22,0.34
id21733,0.32,0.08,0.6
id21735,0.52,0.24,0.24
id21736,0.3,0.4,0.3
id21737,0.84,0.12,0.04
id21743,0.32,0.42,0.26
id21745,0.56,0.26,0.18
id21746,0.66,0.12,0.22
id21757,0.36,0.36,0.28
id21758,0.38,0.36,0.26
id21761,0.54,0.2,0.26
id21762,0.66,0.2,0.14
id21763,0.64,0.14,0.22
id21764,0.4,0.34,0.26
id21765,0.42,0.24,0.34
id21767,0.92,0.04,0.04
id21771,0.82,0.08,0.1
id21772,0.34,0.26,0.4
id21773,0.28,0.56,0.16
id21775,0.52,0.08,0.4
id21777,0.28,0.34,0.38
id21780,0.6,0.08,0.32
id21781,0.24,0.32,0.44
id21782,0.44,0.3,0.26
id21785,0.6,0.18,0.22
id21788,0.48,0.3,0.22
id21792,0.32,0.28,0.4
id21794,0.34,0.14,0.52
id21795,0.52,0.14,0.34
id21799,0.48,0.28,0.24
id21801,0.34,0.14,0.52
id21802,0.28,0.42,0.3
id21807,0.42,0.5,0.08
id21812,0.68,0.06,0.26
id21813,0.4,0.04,0.56
id21814,0.64,0.04,0.32
id21816,0.52,0.12,0.36
id21817,0.48,0.16,0.36
id21820,0.52,0.28,0.2
id21822,0.36,0.28,0.36
id21828,0.72,0.14,0.14
id21829,0.38,0.16,0.46
id21830,0.4,0.14,0.46
id21834,0.5,0.12,0.38
id21835,0.26,0.3,0.44
id21841,0.3,0.3,0.4
id21844,0.14,0.2,0.66
id21847,0.56,0.14,0.3
id21852,0.38,0.36,0.26
id21853,0.26,0.48,0.26
id21857,0.14,0.62,0.24
id21861,0.24,0.22,0.54
id21864,0.66,0.18,0.16
id21872,0.44,0.06,0.5
id21873,0.62,0.14,0.24
id21874,0.74,0.1,0.16
id21875,0.3,0.1,0.6
id21876,0.32,0.34,0.34
id21878,0.6,0.22,0.18
id21880,0.92,0.06,0.02
id21884,0.24,0.5,0.26
id21888,0.62,0.24,0.14
id21890,0.44,0.24,0.32
id21891,0.44,0.38,0.18
id21897,0.74,0.22,0.04
id21899,0.7,0.14,0.16
id21903,0.5,0.34,0.16
id21904,0.4,0.26,0.34
id21905,0.34,0.38,0.28
id21906,0.82,0.14,0.04
id21910,0.34,0.38,0.28
id21912,0.48,0.3,0.22
id21913,0.26,0.36,0.38
id21920,0.4,0.34,0.26
id21921,0.44,0.48,0.08
id21924,0.3,0.44,0.26
id21926,0.18,0.2,0.62
id21927,0.26,0.6,0.14
id21930,0.28,0.36,0.36
id21939,0.58,0.2,0.22
id21944,0.42,0.16,0.42
id21945,0.42,0.28,0.3
id21947,0.56,0.28,0.16
id21948,0.3,0.32,0.38
id21955,0.4,0.38,0.22
id21959,0.52,0.3,0.18
id21960,0.2,0.24,0.56
id21963,0.58,0.3,0.12
id21964,0.18,0.36,0.46
id21966,0.8,0.02,0.18
id21969,0.04,0.4,0.56
id21979,0.6,0.2,0.2
id21981,0.28,0.42,0.3
id21985,0.42,0.44,0.14
id21986,0.44,0.3,0.26
id21988,0.18,0.36,0.46
id21992,0.5,0.06,0.44
id21993,0.54,0.08,0.38
id21994,0.34,0.46,0.2
id21999,0.28,0.38,0.34
id22004,0.46,0.2,0.34
id22005,0.34,0.14,0.52
id22006,0.58,0.18,0.24
id22011,0.54,0.1,0.36
id22013,0.5,0.4,0.1
id22016,0.88,0.08,0.04
id22018,0.48,0.22,0.3
id22020,0.74,0.16,0.1
id22024,0.36,0.28,0.36
id22025,0.26,0.08,0.66
id22028,0.16,0.18,0.66
id22031,0.38,0.48,0.14
id22034,0.26,0.26,0.48
id22039,0.54,0.3,0.16
id22042,0.44,0.32,0.24
id22044,0.32,0.46,0.22
id22045,0.22,0.34,0.44
id22046,0.6,0.22,0.18
id22050,0.24,0.48,0.28
id22051,0.5,0.3,0.2
id22054,0.36,0.22,0.42
id22055,0.38,0.36,0.26
id22056,0.64,0.32,0.04
id22061,0.38,0.24,0.38
id22062,0.38,0.4,0.22
id22063,0.34,0.52,0.14
id22070,0.52,0.3,0.18
id22071,0.64,0.1,0.26
id22075,0.32,0.44,0.24
id22076,0.38,0.34,0.28
id22078,0.78,0.08,0.14
id22080,0.66,0.2,0.14
id22088,0.42,0.06,0.52
id22093,0.58,0.36,0.06
id22103,0.5,0.4,0.1
id22108,0.58,0.22,0.2
id22116,0.32,0.52,0.16
id22118,0.5,0.2,0.3
id22121,0.42,0.34,0.24
id22122,0.46,0.06,0.48
id22129,0.18,0.12,0.7
id22130,0.36,0.3,0.34
id22131,0.64,0.22,0.14
id22134,0.4,0.52,0.08
id22137,0.52,0.18,0.3
id22140,0.68,0.1,0.22
id22141,0.82,0.1,0.08
id22143,0.6,0.12,0.28
id22148,0.58,0.14,0.28
id22149,0.18,0.2,0.62
id22151,0.28,0.58,0.14
id22153,0.24,0.2,0.56
id22155,0.38,0.32,0.3
id22158,0.34,0.16,0.5
id22159,0.22,0.24,0.54
id22160,0.48,0.4,0.12
id22161,0.28,0.42,0.3
id22165,0.1,0.22,0.68
id22166,0.14,0.1,0.76
id22169,0.7,0.22,0.08
id22172,0.28,0.48,0.24
id22173,0.3,0.48,0.22
id22175,0.52,0.44,0.04
id22179,0.42,0.04,0.54
id22180,0.24,0.28,0.48
id22181,0.68,0.22,0.1
id22182,0.2,0.5,0.3
id22187,0.58,0.14,0.28
id22194,0.36,0.46,0.18
id22196,0.54,0.28,0.18
id22201,0.34,0.34,0.32
id22204,0.36,0.38,0.26
id22205,0.2,0.54,0.26
id22206,0.64,0.26,0.1
id22208,0.42,0.32,0.26
id22212,0.7,0.08,0.22
id22219,0.4,0.24,0.36
id22233,0.36,0.34,0.3
id22234,0.5,0.18,0.32
id22240,0.44,0.2,0.36
id22243,0.5,0.18,0.32
id22247,0.72,0.08,0.2
id22256,0.16,0.3,0.54
id22258,0.24,0.38,0.38
id22262,0.72,0.14,0.14
id22263,0.4,0.1,0.5
id22270,0.74,0.06,0.2
id22272,0.42,0.12,0.46
id22273,0.42,0.26,0.32
id22274,0.58,0.24,0.18
id22277,0.44,0.24,0.32
id22279,0.48,0.26,0.26
id22280,0.38,0.38,0.24
id22281,0.56,0.26,0.18
id22284,0.46,0.12,0.42
id22285,0.64,0.3,0.06
id22292,0.22,0.22,0.56
id22293,0.32,0.08,0.6
id22296,0.34,0.4,0.26
id22302,0.38,0.34,0.28
id22304,0.6,0.26,0.14
id22308,0.22,0.38,0.4
id22312,0.22,0.34,0.44
id22315,0.46,0.32,0.22
id22316,0.28,0.3,0.42
id22319,0.34,0.16,0.5
id22325,0.26,0.44,0.3
id22326,0.18,0.1,0.72
id22331,0.54,0.12,0.34
id22332,0.8,0.04,0.16
id22338,0.72,0.18,0.1
id22340,0.6,0.32,0.08
id22342,0.64,0.24,0.12
id22343,0.58,0.22,0.2
id22344,0.52,0.28,0.2
id22346,0.94,0.02,0.04
id22350,0.24,0.46,0.3
id22357,0.28,0.46,0.26
id22361,0.44,0.24,0.32
id22367,0.7,0.1,0.2
id22368,0.62,0.18,0.2
id22379,0.36,0.4,0.24
id22382,0.48,0.14,0.38
id22391,0.34,0.3,0.36
id22392,0.34,0.48,0.18
id22393,0.64,0.18,0.18
id22398,0.38,0.4,0.22
id22404,0.56,0.24,0.2
id22406,0.3,0.38,0.32
id22410,0.74,0.16,0.1
id22413,0.52,0.3,0.18
id22416,0.2,0.58,0.22
id22422,0.42,0.24,0.34
id22435,0.34,0.28,0.38
id22446,0.78,0.12,0.1
id22455,0.46,0.32,0.22
id22456,0.34,0.08,0.58
id22457,0.28,0.58,0.14
id22464,0.46,0.44,0.1
id22472,0.32,0.5,0.18
id22473,0.32,0.3,0.38
id22481,0.34,0.3,0.36
id22482,0.12,0.42,0.46
id22484,0.32,0.48,0.2
id22485,0.38,0.5,0.12
id22487,0.4,0.26,0.34
id22492,0.18,0.32,0.5
id22495,0.46,0.24,0.3
id22498,0.38,0.44,0.18
id22505,0.24,0.48,0.28
id22508,0.66,0.14,0.2
id22510,0.52,0.14,0.34
id22512,0.46,0.3,0.24
id22515,0.36,0.46,0.18
id22519,0.22,0.48,0.3
id22520,0.44,0.34,0.22
id22522,0.32,0.14,0.54
id22527,0.36,0.32,0.32
id22528,0.14,0.64,0.22
id22535,0.26,0.38,0.36
id22538,0.5,0.1,0.4
id22539,0.28,0.32,0.4
id22554,0.3,0.24,0.46
id22557,0.38,0.16,0.46
id22563,0.7,0.08,0.22
id22564,0.64,0.3,0.06
id22565,0.26,0.4,0.34
id22567,0.4,0.4,0.2
id22572,0.48,0.3,0.22
id22574,0.68,0.12,0.2
id22575,0.6,0.26,0.14
id22576,0.64,0.16,0.2
id22577,0.22,0.22,0.56
id22580,0.26,0.3,0.44
id22593,0.42,0.28,0.3
id22596,0.24,0.32,0.44
id22598,0.2,0.52,0.28
id22599,0.08,0.8,0.12
id22600,0.38,0.34,0.28
id22604,0.6,0.3,0.1
id22608,0.4,0.1,0.5
id22614,0.32,0.34,0.34
id22617,0.32,0.1,0.58
id22624,0.58,0.18,0.24
id22629,0.48,0.22,0.3
id22630,0.46,0.16,0.38
id22631,0.64,0.22,0.14
id22633,0.94,0.04,0.02
id22634,0.24,0.32,0.44
id22637,0.18,0.36,0.46
id22638,0.46,0.52,0.02
id22643,0.46,0.18,0.36
id22645,0.56,0.14,0.3
id22647,0.44,0.32,0.24
id22649,0.5,0.3,0.2
id22651,0.24,0.38,0.38
id22653,0.5,0.18,0.32
id22654,0.16,0.1,0.74
id22658,0.16,0.48,0.36
id22659,0.44,0.32,0.24
id22661,0.46,0.38,0.16
id22666,0.68,0.28,0.04
id22667,0.3,0.52,0.18
id22672,0.4,0.24,0.36
id22674,0.42,0.3,0.28
id22675,0.56,0.16,0.28
id22680,0.38,0.26,0.36
id22681,0.46,0.32,0.22
id22682,0.24,0.32,0.44
id22686,0.46,0.22,0.32
id22688,0.32,0.18,0.5
id22689,0.46,0.32,0.22
id22695,0.18,0.46,0.36
id22696,0.42,0.3,0.28
id22697,0.5,0.14,0.36
id22698,0.76,0.14,0.1
id22701,0.34,0.58,0.08
id22703,0.18,0.14,0.68
id22706,0.28,0.46,0.26
id22710,0.26,0.6,0.14
id22712,0.36,0.36,0.28
id22714,0.5,0.3,0.2
id22719,0.46,0.32,0.22
id22720,0.48,0.12,0.4
id22724,0.5,0.32,0.18
id22728,0.48,0.18,0.34
id22733,0.12,0.64,0.24
id22734,0.32,0.3,0.38
id22739,0.4,0.18,0.42
id22744,0.46,0.28,0.26
id22745,0.36,0.34,0.3
id22746,0.66,0.26,0.08
id22747,0.48,0.26,0.26
id22749,0.44,0.38,0.18
id22758,0.66,0.1,0.24
id22762,0.54,0.08,0.38
id22763,0.34,0.42,0.24
id22764,0.58,0.18,0.24
id22766,0.42,0.16,0.42
id22767,0.26,0.28,0.46
id22768,0.64,0.2,0.16
id22771,0.34,0.38,0.28
id22780,0.46,0.26,0.28
id22784,0.44,0.24,0.32
id22786,0.32,0.44,0.24
id22789,0.24,0.14,0.62
id22794,0.3,0.32,0.38
id22795,0.64,0.2,0.16
id22797,0.4,0.3,0.3
id22801,0.36,0.22,0.42
id22803,0.54,0.28,0.18
id22805,0.38,0.06,0.56
id22807,0.28,0.36,0.36
id22810,0.56,0.06,0.38
id22811,0.62,0.2,0.18
id22815,0.36,0.36,0.28
id22816,0.4,0.38,0.22
id22823,0.34,0.46,0.2
id22824,0.58,0.12,0.3
id22826,0.48,0.22,0.3
id22830,0.38,0.4,0.22
id22833,0.3,0.4,0.3
id22836,0.42,0.32,0.26
id22840,0.68,0.04,0.28
id22845,0.24,0.28,0.48
id22846,0.26,0.62,0.12
id22847,0.38,0.46,0.16
id22855,0.56,0.14,0.3
id22856,0.14,0.16,0.7
id22859,0.26,0.58,0.16
id22864,0.4,0.34,0.26
id22871,0.42,0.2,0.38
id22873,0.38,0.2,0.42
id22875,0.48,0.12,0.4
id22883,0.62,0.3,0.08
id22884,0.64,0.18,0.18
id22886,0.26,0.24,0.5
id22898,0.52,0.3,0.18
id22902,0.46,0.2,0.34
id22907,0.46,0.22,0.32
id22908,0.68,0.1,0.22
id22911,0.42,0.24,0.34
id22913,0.94,0.06,0
id22915,0.16,0.5,0.34
id22923,0.3,0.46,0.24
id22924,0.66,0.12,0.22
id22925,0.26,0.1,0.64
id22926,0.18,0.42,0.4
id22927,0.36,0.18,0.46
id22928,0.54,0.36,0.1
id22929,0.5,0.24,0.26
id22941,0.14,0.56,0.3
id22944,0.72,0.16,0.12
id22945,0.58,0.22,0.2
id22947,0.62,0.24,0.14
id22951,0.72,0.06,0.22
id22952,0.5,0.14,0.36
id22954,0.48,0.42,0.1
id22956,0.38,0.46,0.16
id22960,0.2,0.26,0.54
id22961,0.62,0.14,0.24
id22966,0.14,0.56,0.3
id22969,0.5,0.26,0.24
id22971,0.78,0.04,0.18
id22973,0.34,0.42,0.24
id22982,0.3,0.38,0.32
id22993,0.5,0.18,0.32
id22998,0.18,0.18,0.64
id23002,0.6,0.18,0.22
id23003,0.14,0.02,0.84
id23007,0.32,0.08,0.6
id23008,0.54,0.08,0.38
id23009,0.74,0.1,0.16
id23018,0.3,0.22,0.48
id23020,0.46,0.32,0.22
id23024,0.36,0.44,0.2
id23025,0.4,0.24,0.36
id23029,0.26,0.02,0.72
id23030,0.54,0.18,0.28
id23032,0.26,0.32,0.42
id23033,0.16,0.48,0.36
id23036,0.16,0.1,0.74
id23037,0.38,0.14,0.48
id23038,0.7,0.2,0.1
id23039,0.4,0.34,0.26
id23044,0.74,0.12,0.14
id23049,0.14,0.38,0.48
id23050,0.24,0.14,0.62
id23052,0.78,0.14,0.08
id23054,0.66,0.22,0.12
id23062,0.64,0.26,0.1
id23066,0.26,0.28,0.46
id23072,0.62,0.2,0.18
id23076,0.4,0.26,0.34
id23077,0.44,0.26,0.3
id23079,0.46,0.34,0.2
id23081,0.34,0.42,0.24
id23091,0.28,0.06,0.66
id23093,0.7,0.16,0.14
id23096,0.26,0.22,0.52
id23100,0.32,0.24,0.44
id23101,0.7,0.12,0.18
id23102,0.36,0.34,0.3
id23104,0.46,0.28,0.26
id23105,0.68,0.24,0.08
id23108,0.8,0.1,0.1
id23117,0.34,0.46,0.2
id23124,0.14,0.36,0.5
id23126,0.24,0.5,0.26
id23129,0.54,0.36,0.1
id23132,1,0,0
id23135,0.14,0.24,0.62
id23136,0.32,0.4,0.28
id23139,0.5,0.1,0.4
id23141,0.16,0.3,0.54
id23142,0.3,0.28,0.42
id23144,0.8,0.08,0.12
id23152,0.64,0.22,0.14
id23156,0.58,0.2,0.22
id23157,0.46,0.24,0.3
id23158,0.14,0.32,0.54
id23161,0.34,0.22,0.44
id23165,0.68,0.26,0.06
id23166,0.28,0.52,0.2
id23167,0.4,0.24,0.36
id23172,0.32,0.5,0.18
id23173,0.18,0.34,0.48
id23174,0.64,0.2,0.16
id23178,0.28,0.3,0.42
id23179,0.3,0.26,0.44
id23184,0.28,0.48,0.24
id23186,0.14,0.22,0.64
id23189,0.32,0.42,0.26
id23193,0.4,0.2,0.4
id23194,0.86,0.1,0.04
id23197,0.24,0.46,0.3
id23199,0.18,0.3,0.52
id23200,0.72,0.14,0.14
id23206,0.22,0.58,0.2
id23208,0.56,0.26,0.18
id23212,0.76,0.22,0.02
id23213,0.34,0.4,0.26
id23216,0.5,0.3,0.2
id23219,0.34,0.36,0.3
id23220,0.72,0.08,0.2
id23223,0.56,0.2,0.24
id23225,0.44,0.38,0.18
id23229,0.7,0.18,0.12
id23232,0.26,0.4,0.34
id23235,0.9,0.04,0.06
id23239,0.46,0.22,0.32
id23242,0.46,0.18,0.36
id23245,0.22,0.2,0.58
id23246,0.26,0.14,0.6
id23249,0.3,0.44,0.26
id23250,0.82,0.12,0.06
id23252,0.66,0.18,0.16
id23256,0.36,0.28,0.36
id23257,0.38,0.4,0.22
id23264,0.62,0.12,0.26
id23268,0.28,0.32,0.4
id23271,0.16,0.54,0.3
id23274,0.16,0.48,0.36
id23280,0.56,0.16,0.28
id23284,0.4,0.28,0.32
id23289,0.38,0.42,0.2
id23290,0.72,0.06,0.22
id23293,0.46,0.2,0.34
id23297,0.44,0.26,0.3
id23305,0.28,0.06,0.66
id23306,0.54,0.02,0.44
id23307,0.42,0.3,0.28
id23309,0.36,0.4,0.24
id23310,0.34,0.24,0.42
id23312,0.52,0.06,0.42
id23315,0.64,0.14,0.22
id23316,0.46,0.26,0.28
id23317,0.26,0.44,0.3
id23318,0.58,0.28,0.14
id23322,0.22,0.5,0.28
id23324,0.3,0.14,0.56
id23326,0.32,0.12,0.56
id23328,0.54,0.24,0.22
id23332,0.18,0.16,0.66
id23333,0.48,0.22,0.3
id23334,0.38,0.4,0.22
id23347,0.16,0.28,0.56
id23353,0.78,0.1,0.12
id23356,0.5,0.3,0.2
id23357,0.32,0.34,0.34
id23359,0.6,0.12,0.28
id23360,0.26,0.32,0.42
id23363,0.38,0.3,0.32
id23364,0.6,0.34,0.06
id23367,0.4,0.18,0.42
id23368,0.26,0.18,0.56
id23369,0.48,0.22,0.3
id23370,0.26,0.34,0.4
id23372,0.74,0.14,0.12
id23377,0.66,0.22,0.12
id23378,0.9,0.1,0
id23385,0.72,0.16,0.12
id23386,0.3,0.14,0.56
id23388,0.34,0.34,0.32
id23389,0.76,0.04,0.2
id23391,0.42,0.36,0.22
id23396,0.68,0.02,0.3
id23400,0.34,0.32,0.34
id23405,0.62,0.28,0.1
id23415,0.28,0.52,0.2
id23419,0.4,0.2,0.4
id23420,0.26,0.18,0.56
id23426,0.64,0.22,0.14
id23427,0.84,0.08,0.08
id23428,0.32,0.1,0.58
id23431,0.2,0.46,0.34
id23432,0.52,0.36,0.12
id23435,0.38,0.26,0.36
id23441,0.54,0.28,0.18
id23445,0.66,0.12,0.22
id23454,0.78,0.1,0.12
id23457,0.2,0.52,0.28
id23463,0.36,0.28,0.36
id23464,0.24,0.44,0.32
id23465,0.48,0.34,0.18
id23466,0.34,0.12,0.54
id23471,0.42,0.36,0.22
id23476,0.24,0.32,0.44
id23478,0.3,0.38,0.32
id23486,0.32,0.48,0.2
id23487,0.18,0.48,0.34
id23492,0.2,0.38,0.42
id23498,0.36,0.42,0.22
id23501,0.56,0.18,0.26
id23509,0.34,0.26,0.4
id23515,0.62,0.16,0.22
id23521,0.36,0.28,0.36
id23524,0.7,0.08,0.22
id23528,0.34,0.3,0.36
id23529,0.76,0.06,0.18
id23532,0.28,0.36,0.36
id23535,0.44,0.3,0.26
id23540,0.28,0.28,0.44
id23541,0.42,0.16,0.42
id23545,0.24,0.68,0.08
id23550,0.24,0.18,0.58
id23553,0.52,0.28,0.2
id23556,0.64,0.1,0.26
id23557,0.68,0.2,0.12
id23564,0.62,0.36,0.02
id23573,0.48,0.34,0.18
id23575,0.56,0.14,0.3
id23576,0.54,0.28,0.18
id23577,0.58,0.3,0.12
id23583,0.3,0.52,0.18
id23585,0.62,0.28,0.1
id23590,0.36,0.46,0.18
id23596,0.56,0.22,0.22
id23600,0.54,0.26,0.2
id23601,0.34,0.26,0.4
id23611,0.56,0.22,0.22
id23614,0.54,0.24,0.22
id23616,0.46,0.18,0.36
id23617,0.36,0.3,0.34
id23620,0.16,0.64,0.2
id23623,0.38,0.4,0.22
id23625,0.36,0.3,0.34
id23629,0.56,0.16,0.28
id23634,0.58,0.22,0.2
id23636,0.5,0.34,0.16
id23638,0.62,0.14,0.24
id23651,0.22,0.42,0.36
id23652,0.58,0.3,0.12
id23659,0.26,0.48,0.26
id23663,0.28,0.52,0.2
id23666,0.26,0.64,0.1
id23681,0.36,0.52,0.12
id23682,0.42,0.32,0.26
id23683,0.46,0.4,0.14
id23687,0.66,0.14,0.2
id23691,0.74,0.02,0.24
id23694,0.28,0.6,0.12
id23695,0.24,0.1,0.66
id23696,0.32,0.46,0.22
id23699,0.54,0.12,0.34
id23704,0.34,0.38,0.28
id23706,0.42,0.16,0.42
id23707,0.84,0.02,0.14
id23708,0.18,0.38,0.44
id23712,0.72,0,0.28
id23713,0.72,0.24,0.04
id23722,0.34,0.32,0.34
id23723,0.32,0.22,0.46
id23725,0.22,0.58,0.2
id23726,0.58,0.22,0.2
id23738,0.58,0.12,0.3
id23743,0.3,0.44,0.26
id23746,0.2,0.42,0.38
id23749,0.78,0.06,0.16
id23750,0.28,0.28,0.44
id23755,0.4,0.5,0.1
id23756,0.28,0.5,0.22
id23757,0.48,0.26,0.26
id23759,0.28,0.38,0.34
id23761,0.24,0.16,0.6
id23762,0.36,0.54,0.1
id23766,0.58,0.22,0.2
id23767,0.28,0.3,0.42
id23770,0.5,0.3,0.2
id23772,0.36,0.24,0.4
id23773,0.34,0.4,0.26
id23782,0.3,0.3,0.4
id23783,0.26,0.44,0.3
id23789,0.34,0.16,0.5
id23792,0.28,0.26,0.46
id23797,0.84,0.04,0.12
id23801,0.44,0.36,0.2
id23804,0.6,0.06,0.34
id23806,0.46,0.3,0.24
id23807,0.28,0.08,0.64
id23808,0.3,0.18,0.52
id23809,0.28,0.42,0.3
id23811,0.56,0.32,0.12
id23812,0.32,0.56,0.12
id23814,0.7,0.24,0.06
id23821,0.18,0.22,0.6
id23826,0.52,0.2,0.28
id23828,0.38,0.32,0.3
id23831,0.64,0.22,0.14
id23834,0.18,0.48,0.34
id23844,0.76,0.12,0.12
id23847,0.2,0.06,0.74
id23855,0.26,0.46,0.28
id23860,0.48,0.22,0.3
id23861,0.36,0.3,0.34
id23863,0.36,0.02,0.62
id23869,0.14,0.3,0.56
id23872,0.58,0.3,0.12
id23874,0.26,0.18,0.56
id23877,0.56,0.12,0.32
id23882,0.58,0.2,0.22
id23883,0.44,0.34,0.22
id23890,0.4,0.46,0.14
id23894,0.46,0.44,0.1
id23896,0.44,0.16,0.4
id23897,0.26,0.54,0.2
id23898,0.56,0.22,0.22
id23901,0.78,0.12,0.1
id23906,0.5,0.2,0.3
id23910,0.24,0.22,0.54
id23912,0.28,0.34,0.38
id23914,0.68,0.1,0.22
id23915,0.66,0.26,0.08
id23916,0.2,0.66,0.14
id23920,0.38,0.14,0.48
id23926,0.6,0.16,0.24
id23928,0.72,0.1,0.18
id23930,0.48,0.24,0.28
id23934,0.36,0.1,0.54
id23937,0.64,0.16,0.2
id23939,0.34,0.36,0.3
id23941,0.32,0.42,0.26
id23945,0.26,0.58,0.16
id23951,0.38,0.38,0.24
id23961,0.4,0.1,0.5
id23962,0.3,0.44,0.26
id23964,0.26,0.36,0.38
id23965,0.5,0.42,0.08
id23971,0.2,0.48,0.32
id23972,0.22,0.14,0.64
id23976,0.36,0.2,0.44
id23981,0.24,0.46,0.3
id23983,0.3,0.42,0.28
id23985,0.6,0.22,0.18
id23988,0.56,0.12,0.32
id23994,0.26,0.46,0.28
id23996,0.36,0.24,0.4
id24002,0.18,0.38,0.44
id24005,0.46,0.36,0.18
id24008,0.38,0.08,0.54
id24010,0.42,0.32,0.26
id24015,0.88,0.04,0.08
id24016,0.6,0.34,0.06
id24017,0.58,0,0.42
id24019,0.96,0.02,0.02
id24021,0.3,0.26,0.44
id24022,0.16,0.24,0.6
id24023,0.26,0.5,0.24
id24025,0.62,0.24,0.14
id24033,0.4,0.14,0.46
id24035,0.36,0.1,0.54
id24037,0.2,0.58,0.22
id24038,0.36,0.36,0.28
id24040,0.52,0.28,0.2
id24041,0.22,0.38,0.4
id24044,0.26,0.4,0.34
id24046,0.42,0.2,0.38
id24047,0.54,0.34,0.12
id24050,0.64,0.16,0.2
id24052,0.44,0.44,0.12
id24056,0.46,0.04,0.5
id24060,0.14,0.14,0.72
id24061,0.42,0.46,0.12
id24062,0.46,0.38,0.16
id24063,0.2,0.38,0.42
id24067,0.26,0.42,0.32
id24068,0.34,0.3,0.36
id24072,0.46,0.2,0.34
id24073,0.54,0.36,0.1
id24074,0.46,0.32,0.22
id24075,0.3,0.18,0.52
id24080,0.34,0.26,0.4
id24081,0.72,0.02,0.26
id24082,0.46,0.26,0.28
id24083,0.5,0.16,0.34
id24088,0.24,0.44,0.32
id24093,0.16,0.02,0.82
id24094,0.7,0,0.3
id24096,0.22,0.56,0.22
id24097,0.6,0.26,0.14
id24099,0.72,0.1,0.18
id24104,0.48,0.48,0.04
id24105,0.52,0.2,0.28
id24106,0.24,0.32,0.44
id24107,0.36,0.12,0.52
id24108,0.74,0.14,0.12
id24117,0.52,0.34,0.14
id24128,0.32,0.5,0.18
id24134,0.54,0.32,0.14
id24138,0.36,0.24,0.4
